,0,1,2,3,4,5,6,7,8
201,AGUASCALIENTES, AGUASCALIENTES,SERVICIO REFORMA DE MORELIA SA DE CV, 4567, 2014-06-27, 30,  1, ,
202,AGUASCALIENTES, AGUASCALIENTES,SERVICIOS GASOLINEROS DE MEXICO SA DE CV, 4941, 2014-06-27, 24,  0, ,
203,AGUASCALIENTES, RINCON DE ROMOS,TORO GRUPO GASOLINERO S.A. DE C.V., 9826, 2014-06-27, 12,  2, ,
204,        Estado, Municipio, Razón social, Número de estación, Fecha de verificación, Mangueras verificadas, Mangueras inmovilizadas, Detalle ,
205,BAJA CALIFORNIA, ENSENADA,SERVICIO ALAN S.A., 2425, 2016-10-28, 24,  0, ,
206,BAJA CALIFORNIA, ENSENADA,AUTO SERVICIO SAN VICENTE S.A. DE C.V., 2879, 2016-10-28, 10,  0, ,
207,BAJA CALIFORNIA, ENSENADA,NICROC INMOBILIARIA S.A. DE C.V., 10359, 2016-10-28, 18,  0, ,
208,BAJA CALIFORNIA, ENSENADA,ESTACION DE SERVICIOS EL CAPITAN S.A. DE C.V., 2609, 2016-10-27, 32,  0, ,
209,BAJA CALIFORNIA, ENSENADA,ESTACION EL NARANJO SA DE CV, 2620, 2016-10-27, 16,  0, ,
210,BAJA CALIFORNIA, ENSENADA,SERVICIO SAN QUINTIN S.A. DE C.V., 2881, 2016-10-27, 14,  0, ,
211,BAJA CALIFORNIA, ENSENADA,ESTACION DE SERVICIO PUNTA PIEDRA S. DE R. L. DE C. V., 9290, 2016-10-27, 12,  0, ,
212,BAJA CALIFORNIA, ENSENADA,ORLANDOS SMART S. DE R.L. DE C.V., 11747, 2016-10-27, 14,  0, ,
213,BAJA CALIFORNIA, PLAYAS DE ROSARITO,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V., 12325, 2016-10-26, 16,  0, ,
214,BAJA CALIFORNIA, TIJUANA,GASOLINA AL DETALLE AZTECA S.A. DE C.V., 2689, 2016-10-25, 16,  2, ,
215,BAJA CALIFORNIA, PLAYAS DE ROSARITO,PETROMAX S.A. DE C.V., 8451, 2016-10-25, 16,  2, ,
216,BAJA CALIFORNIA, PLAYAS DE ROSARITO,SERVICIO DELTA GAS S.A. DE C.V., 9720, 2016-10-25, 8,  0, ,
217,BAJA CALIFORNIA, TIJUANA,INMOBILIARIA CHAPRE S.A. DE C.V., 11454, 2016-10-24, 18,  0, ,
218,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES RANCHO VIEJO S.A. DE C.V., 11678, 2016-10-24, El proveedor se negó a ser verificado. , ,,
219,BAJA CALIFORNIA, TIJUANA,SCJ INMOBILIARIA Y COMERCIALIZADORA S.A. DE C.V, 11886, 2016-10-24, El proveedor se negó a ser verificado. , ,,
220,BAJA CALIFORNIA, TIJUANA,OPERADORA EL PENASCO S.A. DE C.V., 12522, 2016-10-24, El proveedor se negó a ser verificado. , ,,
221,BAJA CALIFORNIA, TIJUANA,CHALOGAS INMOBILIARIA S.A. DE C.V., 9272, 2016-10-22, 20,  0, ,
222,BAJA CALIFORNIA, TIJUANA,RUGUFA S.A. DE C.V., 10064, 2016-10-22, 20,  0, ,
223,BAJA CALIFORNIA, TIJUANA,SERVICIOS OTAY S.A. DE C.V., 10926, 2016-10-22, El proveedor se negó a ser verificado. , ,,
224,BAJA CALIFORNIA, TIJUANA,OPERADORA EL PENASCO S.A. DE C.V., 11442, 2016-10-22, El proveedor se negó a ser verificado. , ,,
225,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES DE OTAY S.A DE C.V., 8972, 2016-10-21, El proveedor se negó a ser verificado. , ,,
226,BAJA CALIFORNIA, TIJUANA,SERVICIOS Y COMBUSTIBLES ZUNIBECK S.A DE C.V., 9059, 2016-10-21, 16,  0, ,
227,BAJA CALIFORNIA, TIJUANA,GASMAX S.A. DE C.V., 9090, 2016-10-21, 14,  0, ,
228,BAJA CALIFORNIA, TIJUANA,INMOBILIARIA KILIKIS S.A. DE C.V., 7616, 2016-10-20, 8,  0, ,
229,BAJA CALIFORNIA, TIJUANA,INMOBILIARIA RORIBE S.A. DE C.V., 8096, 2016-10-20, 12,  0, ,
230,BAJA CALIFORNIA, TIJUANA,INMOBILIARIA CHAKAS S.A. DE C.V., 8114, 2016-10-20, 8,  0, ,
231,BAJA CALIFORNIA, TIJUANA,BECKTROP OPERADORA SA DE CV, 5253, 2016-10-19, 24,  0, ,
232,BAJA CALIFORNIA, TIJUANA,AUTO SERVICIO INSURGENTES SA DE CV, 5343, 2016-10-19, 39,  0, ,
233,BAJA CALIFORNIA, TIJUANA,SERVICIOS CIMARRON S.A DE C.V, 5857, 2016-10-19, 26,  0, ,
234,BAJA CALIFORNIA, TIJUANA,SERVICIO FLORIDO S.A. DE C.V., 7478, 2016-10-19, 19,  0, ,
235,BAJA CALIFORNIA, TIJUANA,BECKTROP OPERADORA S.A. DE C.V., 4019, 2016-10-18, 20,  0, ,
236,BAJA CALIFORNIA, TIJUANA,AUTOSERVICIO TIJUANA S.A. DE C.V., 4102, 2016-10-18, 34,  0, ,
237,BAJA CALIFORNIA, TIJUANA,AUTOSERVICIO BENITEZ S.A. DE C.V., 4771, 2016-10-18, 20,  0, ,
238,BAJA CALIFORNIA, MEXICALI,SERVICIO RP S.A. DE C.V., 5908, 2016-10-17, 12,  0, ,
239,BAJA CALIFORNIA, MEXICALI,KIMANO OPERADORA DE ESTACIONES S. A. DE C. V., 12026, 2016-10-17, 20,  0, ,
240,BAJA CALIFORNIA, MEXICALI,GRUPO EMPRESARIAL CACHANILLA S.A. DE C.V., 12053, 2016-10-17, El proveedor se negó a ser verificado. , ,,
241,BAJA CALIFORNIA, MEXICALI,GRUPO MAGIGAS S. DE R.L. DE C.V., 12122, 2016-10-17, 18,  0, ,
242,BAJA CALIFORNIA, MEXICALI,COMBUSTIBLES EL CENTENARIO S.A. DE C.V., 9576, 2016-10-16, El proveedor se negó a ser verificado. , ,,
243,BAJA CALIFORNIA, MEXICALI,GRUPO EMPRESARIAL CACHANILLA S.A. DE C.V., 9731, 2016-10-16, El proveedor se negó a ser verificado. , ,,
244,BAJA CALIFORNIA, MEXICALI,GRUPO EMPRESARIAL CACHANILLA S.A. DE C.V., 10580, 2016-10-16, El proveedor se negó a ser verificado. , ,,
245,BAJA CALIFORNIA, MEXICALI,ESTACION DE SERVICIO EL TRAILEROS.DE R.L.DE C.V, 10646, 2016-10-16, El proveedor se negó a ser verificado. , ,,
246,BAJA CALIFORNIA, MEXICALI,GRUPO MAGIGAS S. DE R. L. DE C. V., 11658, 2016-10-16, El proveedor se negó a ser verificado. , ,,
247,BAJA CALIFORNIA, MEXICALI,ESTACION DE SERVICIO VILLAFONTANA S. DE R.L. DE C.V., 5056, 2016-10-15, El proveedor se negó a ser verificado. , ,,
248,BAJA CALIFORNIA, MEXICALI,COMBUSTIBLES ADITIVOS Y SERVICIOS MAGICOS S. DE R.L. DE C.V., 5595, 2016-10-15, El proveedor se negó a ser verificado. , ,,
249,BAJA CALIFORNIA, MEXICALI,GRUPO AMBAR PENINSULAR CALAFIA S.A. DE C.V., 6711, 2016-10-15, El proveedor se negó a ser verificado. , ,,
250,BAJA CALIFORNIA, MEXICALI,SERVICIO MADRID S.A. DE C.V., 8383, 2016-10-15, El proveedor se negó a ser verificado. , ,,
251,BAJA CALIFORNIA, MEXICALI,SERVICIO SIGMA S. A. DE C. V., 9260, 2016-10-15, 8,  0, ,
252,BAJA CALIFORNIA, MEXICALI,SERVICIO RIO FUERTE S.A. DE C.V., 1887, 2016-10-14, 12,  0, ,
253,BAJA CALIFORNIA, MEXICALI,AUTO SERVICIO EL PASO S DE RL DE CV, 1888, 2016-10-14, El proveedor se negó a ser verificado. , ,,
254,BAJA CALIFORNIA, MEXICALI,RAMONA SALAS, 1918, 2016-10-14, El proveedor se negó a ser verificado. , ,,
255,BAJA CALIFORNIA, MEXICALI,ESTACION DE SERVICIO GONZALEZ S.A. DE C.V., 1981, 2016-10-14, El proveedor se negó a ser verificado. , ,,
256,BAJA CALIFORNIA, MEXICALI,DIEGO ARTURO BELTRAN SALAS, 3718, 2016-10-14, El proveedor se negó a ser verificado. , ,,
257,BAJA CALIFORNIA, MEXICALI,SERVI ENERGETICOS S.A. DE C.V., 4526, 2016-10-14, El proveedor se negó a ser verificado. , ,,
258,BAJA CALIFORNIA, MEXICALI,SIDRONIO RODRIGUEZ MORA SU SUCESION, 1791, 2016-10-13, 29,  1, ,
259,BAJA CALIFORNIA, MEXICALI,SERVICIO SAN GABRIEL S.A. DE C.V., 1800, 2016-10-13, 12,  0, ,
260,BAJA CALIFORNIA, MEXICALI,OPERADORA SAGUARO BAJA S.A. DE C.V., 1839, 2016-10-13, El proveedor se negó a ser verificado. , ,,
261,BAJA CALIFORNIA, MEXICALI,CAMPESTRE CENTRO S. DE R. L. DE C. V., 1844, 2016-10-13, El proveedor se negó a ser verificado. , ,,
262,BAJA CALIFORNIA, MEXICALI,GRUPO IBARRA FLORES S.A. DE C.V., 1782, 2016-10-12, El proveedor se negó a ser verificado. , ,,
263,BAJA CALIFORNIA, MEXICALI,ESTACIONES GALAXY S.A. DE C.V., 1824, 2016-10-12, El proveedor se negó a ser verificado. , ,,
264,BAJA CALIFORNIA, MEXICALI,SUPER SERVICIO 18 DE MARZO S.A. DE C.V., 1827, 2016-10-12, 28,  0, ,
265,BAJA CALIFORNIA, MEXICALI,OPERADORA SAGUARO BAJA S.A. DE C.V., 1840, 2016-10-12, El proveedor se negó a ser verificado. , ,,
266,BAJA CALIFORNIA, MEXICALI,JOSE ALONSO CARLOS CASTANEDA, 1849, 2016-10-12, 20,  0, ,
267,BAJA CALIFORNIA, PLAYAS DE ROSARITO,JAIME PONCE MENDOZA, 9120, 2016-08-27, 8,  2, ,
268,BAJA CALIFORNIA, ENSENADA,ALEJANDRO RUDAMETKIN NOVIKOFF, 2603, 2016-08-26, 24,  1, ,
269,BAJA CALIFORNIA, ENSENADA,SUPER SERVICIO MODELO SA, 2610, 2016-08-26, 24,  0, ,
270,BAJA CALIFORNIA, ENSENADA,SERVICIO SANCHEZ E HIJOS S. A., 2623, 2016-08-26, 16,  1, ,
271,BAJA CALIFORNIA, ENSENADA,IGNACIO FELIX COTA, 4372, 2016-08-26, 12,  1, ,
272,BAJA CALIFORNIA, PLAYAS DE ROSARITO,ESTACION DE SERVICIOS GONZALEZ SA DE CV, 5426, 2016-08-25, 16,  0, ,
273,BAJA CALIFORNIA, ENSENADA,SERVICIO MAGUSA S.A. DE C.V., 5513, 2016-08-25, 11,  3, ,
274,BAJA CALIFORNIA, ENSENADA,SERVICIO POGAS S.A. DE C.V., 8612, 2016-08-25, El proveedor se negó a ser verificado. , ,,
275,BAJA CALIFORNIA, PLAYAS DE ROSARITO,RAMON ALEJANDRO RUELAS FLORES, 2657, 2016-08-24, 12,  1, ,
276,BAJA CALIFORNIA, PLAYAS DE ROSARITO,ESTACION ORO S.A. DE C.V., 4318, 2016-08-24, 16,  0, ,
277,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES RANCHO VIEJO S.A. DE C.V., 11678, 2016-08-24, El proveedor se negó a ser verificado. , ,,
278,BAJA CALIFORNIA, TIJUANA,SCJ INMOBILIARIA Y COMERCIALIZADORA S.A. DE C.V, 11886, 2016-08-24, El proveedor se negó a ser verificado. , ,,
279,BAJA CALIFORNIA, TIJUANA,OPERADORA EL PENASCO S.A. DE C.V., 12522, 2016-08-24, El proveedor se negó a ser verificado. , ,,
280,BAJA CALIFORNIA, TIJUANA,GRUPO ARGOIL CASABLANCA S. DE R.L. DE C.V., 6984, 2016-08-23, 20,  3, ,
281,BAJA CALIFORNIA, TIJUANA,ESTACION DE SERVICIOS PORTICOS S.A. DE C.V., 7442, 2016-08-23, 16,  1, ,
282,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES DE OTAY S.A DE C.V., 8972, 2016-08-23, El proveedor se negó a ser verificado. , ,,
283,BAJA CALIFORNIA, TIJUANA,OPERADORA EL PENASCO S.A. DE C.V., 11442, 2016-08-23, El proveedor se negó a ser verificado. , ,,
284,BAJA CALIFORNIA, TIJUANA,SERVICIOS COSMO EXPRESS S.A. DE C.V., 6472, 2016-08-22, 19,  2, ,
285,BAJA CALIFORNIA, TECATE,SERVICIO FUNDADORES S.A. DE C.V., 6838, 2016-08-22, 12,  0, ,
286,BAJA CALIFORNIA, MEXICALI,GRUPO EMPRESARIAL CACHANILLA S.A. DE C.V., 10580, 2016-08-20, El proveedor se negó a ser verificado. , ,,
287,BAJA CALIFORNIA, MEXICALI,ESTACION DE SERVICIO EL TRAILEROS.DE R.L.DE C.V, 10646, 2016-08-20, El proveedor se negó a ser verificado. , ,,
288,BAJA CALIFORNIA, MEXICALI,GRUPO SOL DEL GOLFO S.A. DE C.V., 11384, 2016-08-20, El proveedor se negó a ser verificado. , ,,
289,BAJA CALIFORNIA, MEXICALI,GRUPO MAGIGAS S. DE R.L. DE C.V., 12122, 2016-08-20, El proveedor se negó a ser verificado. , ,,
290,BAJA CALIFORNIA, MEXICALI,GRUPO EMPRESARIAL CACHANILLA S.A. DE C.V., 9731, 2016-08-19, El proveedor se negó a ser verificado. , ,,
291,BAJA CALIFORNIA, MEXICALI,GRUPO MAGIGAS S. DE R. L. DE C. V., 11658, 2016-08-19, El proveedor se negó a ser verificado. , ,,
292,BAJA CALIFORNIA, MEXICALI,GRUPO EMPRESARIAL CACHANILLA S.A. DE C.V., 12053, 2016-08-19, El proveedor se negó a ser verificado. , ,,
293,BAJA CALIFORNIA, MEXICALI,GRUPO AMBAR PENINSULAR CALAFIA S.A. DE C.V., 6711, 2016-08-18, El proveedor se negó a ser verificado. , ,,
294,BAJA CALIFORNIA, MEXICALI,SERVICIO MADRID S.A. DE C.V., 8383, 2016-08-18, El proveedor se negó a ser verificado. , ,,
295,BAJA CALIFORNIA, MEXICALI,COMBUSTIBLES EL CENTENARIO S.A. DE C.V., 9576, 2016-08-18, El proveedor se negó a ser verificado. , ,,
296,BAJA CALIFORNIA, MEXICALI,SERVI ENERGETICOS S.A. DE C.V., 4526, 2016-08-17, El proveedor se negó a ser verificado. , ,,
297,BAJA CALIFORNIA, MEXICALI,ESTACION DE SERVICIO VILLAFONTANA S. DE R.L. DE C.V., 5056, 2016-08-17, El proveedor se negó a ser verificado. , ,,
298,BAJA CALIFORNIA, MEXICALI,COMBUSTIBLES ADITIVOS Y SERVICIOS MAGICOS S. DE R.L. DE C.V., 5595, 2016-08-17, El proveedor se negó a ser verificado. , ,,
299,BAJA CALIFORNIA, MEXICALI,SERVICIOS DEL PUERTOS.A. DE C.V., 1963, 2016-08-16, 14,  3, ,
300,BAJA CALIFORNIA, MEXICALI,ESTACION DE SERVICIO GONZALEZ S.A. DE C.V., 1981, 2016-08-16, El proveedor se negó a ser verificado. , ,,
301,BAJA CALIFORNIA, MEXICALI,DIEGO ARTURO BELTRAN SALAS, 3718, 2016-08-16, El proveedor se negó a ser verificado. , ,,
302,BAJA CALIFORNIA, MEXICALI,SERVICIO RIO FUERTE S.A. DE C.V., 1887, 2016-08-15, El proveedor se negó a ser verificado. , ,,
303,BAJA CALIFORNIA, MEXICALI,AUTO SERVICIO EL PASO S DE RL DE CV, 1888, 2016-08-15, El proveedor se negó a ser verificado. , ,,
304,BAJA CALIFORNIA, MEXICALI,RAMONA SALAS, 1918, 2016-08-15, El proveedor se negó a ser verificado. , ,,
305,BAJA CALIFORNIA, MEXICALI,ESTACIONES GALAXY S.A. DE C.V., 1824, 2016-08-14, El proveedor se negó a ser verificado. , ,,
306,BAJA CALIFORNIA, MEXICALI,OPERADORA SAGUARO BAJA S.A. DE C.V., 1839, 2016-08-14, El proveedor se negó a ser verificado. , ,,
307,BAJA CALIFORNIA, MEXICALI,OPERADORA SAGUARO BAJA S.A. DE C.V., 1840, 2016-08-14, El proveedor se negó a ser verificado. , ,,
308,BAJA CALIFORNIA, MEXICALI,CAMPESTRE CENTRO S. DE R. L. DE C. V., 1844, 2016-08-14, El proveedor se negó a ser verificado. , ,,
309,BAJA CALIFORNIA, MEXICALI,GRUPO IBARRA FLORES S.A. DE C.V., 1782, 2016-08-13, El proveedor se negó a ser verificado. , ,,
310,BAJA CALIFORNIA, MEXICALI,IRMA GUILLERMINA VILDOSOLA PRIETO, 1811, 2016-08-13, 12,  1, ,
311,BAJA CALIFORNIA, MEXICALI,PETROMAX S. A. DE C. V., 7155, 2016-07-14, 20,  4, ,
312,BAJA CALIFORNIA, MEXICALI,SERVICIO MADRID S.A. DE C.V., 8383, 2016-07-14, El proveedor se negó a ser verificado. , ,,
313,BAJA CALIFORNIA, MEXICALI,COMBUSTIBLES EL CENTENARIO S.A. DE C.V., 9576, 2016-07-14, El proveedor se negó a ser verificado. , ,,
314,BAJA CALIFORNIA, MEXICALI,KIMANO OPERADORA DE ESTACIONES S. A. DE C. V., 12026, 2016-07-14, El proveedor se negó a ser verificado. , ,,
315,BAJA CALIFORNIA, MEXICALI,JOSE ALONSO CARLOS CASTANEDA, 1849, 2016-07-13, El proveedor se negó a ser verificado. , ,,
316,BAJA CALIFORNIA, MEXICALI,ESTACION DE SERVICIO GONZALEZ S.A. DE C.V., 1981, 2016-07-13, El proveedor se negó a ser verificado. , ,,
317,BAJA CALIFORNIA, MEXICALI,DIEGO ARTURO BELTRAN SALAS, 3718, 2016-07-13, El proveedor se negó a ser verificado. , ,,
318,BAJA CALIFORNIA, MEXICALI,SERVI ENERGETICOS S.A. DE C.V., 4526, 2016-07-13, El proveedor se negó a ser verificado. , ,,
319,BAJA CALIFORNIA, MEXICALI,ESTACION DE SERVICIO VILLAFONTANA S. DE R.L. DE C.V., 5056, 2016-07-13, El proveedor se negó a ser verificado. , ,,
320,BAJA CALIFORNIA, MEXICALI,COMBUSTIBLES ADITIVOS Y SERVICIOS MAGICOS S. DE R.L. DE C.V., 5595, 2016-07-13, El proveedor se negó a ser verificado. , ,,
321,BAJA CALIFORNIA, MEXICALI,GRUPO AMBAR PENINSULAR CALAFIA S.A. DE C.V., 6711, 2016-07-13, El proveedor se negó a ser verificado. , ,,
322,BAJA CALIFORNIA, MEXICALI,OPERADORA TIERRA CALIDA S. A. DE C. V., 6799, 2016-07-13, El proveedor se negó a ser verificado. , ,,
323,BAJA CALIFORNIA, MEXICALI,CAMPESTRE CENTRO S. DE R. L. DE C. V., 1844, 2016-07-12, El proveedor se negó a ser verificado. , ,,
324,BAJA CALIFORNIA, MEXICALI,JOSE ALONSO CARLOS CASTANEDA, 1849, 2016-07-12, El proveedor se negó a ser verificado. , ,,
325,BAJA CALIFORNIA, MEXICALI,RAMONA SALAS, 1918, 2016-07-12, El proveedor se negó a ser verificado. , ,,
326,BAJA CALIFORNIA, MEXICALI,SERVICIOS DEL PUERTOS.A. DE C.V., 1963, 2016-07-12, 14,  0, ,
327,BAJA CALIFORNIA, MEXICALI,GRUPO IBARRA FLORES S.A. DE C.V., 1782, 2016-07-11, El proveedor se negó a ser verificado. , ,,
328,BAJA CALIFORNIA, MEXICALI,SERVICIO ROBLES S. A. DE C. V., 1802, 2016-07-11, 16,  0, ,
329,BAJA CALIFORNIA, MEXICALI,ESTACIONES GALAXY S.A. DE C.V., 1824, 2016-07-11, El proveedor se negó a ser verificado. , ,,
330,BAJA CALIFORNIA, MEXICALI,OPERADORA SAGUARO BAJA S.A. DE C.V., 1839, 2016-07-11, El proveedor se negó a ser verificado. , ,,
331,BAJA CALIFORNIA, MEXICALI,OPERADORA SAGUARO BAJA S.A. DE C.V., 1840, 2016-07-11, El proveedor se negó a ser verificado. , ,,
332,BAJA CALIFORNIA, TIJUANA,SERVICIO RUIZ CORTINEZ S. DE R.L., 2400, 2016-07-09, El proveedor se negó a ser verificado. , ,,
333,BAJA CALIFORNIA, TIJUANA,SCJ INMOBILIARIA Y COMERCIALIZADORA S.A. DE C.V, 11886, 2016-07-09, El proveedor se negó a ser verificado. , ,,
334,BAJA CALIFORNIA, TIJUANA,OPERADORA EL PENASCO S.A. DE C.V., 12522, 2016-07-09, El proveedor se negó a ser verificado. , ,,
335,BAJA CALIFORNIA, TIJUANA,ESTACION DE SERVICIO PUERTA DE MEXICO S. DE R.L. DE C.V., 10782, 2016-07-08, 18,  0, ,
336,BAJA CALIFORNIA, TIJUANA,SERVICIO EL TRIANGULO DEL REFUGIO S. DE R. L. DE C. V., 11069, 2016-07-08, 15,  0, ,
337,BAJA CALIFORNIA, TIJUANA,OPERADORA EL PENASCO S.A. DE C.V., 11442, 2016-07-08, El proveedor se negó a ser verificado. , ,,
338,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES RANCHO VIEJO S.A. DE C.V., 11678, 2016-07-08, El proveedor se negó a ser verificado. , ,,
339,BAJA CALIFORNIA, TIJUANA,INMOBILIARIA 16 S.A. DE C.V., 9762, 2016-07-07, 8,  0, ,
340,BAJA CALIFORNIA, TIJUANA,ESTACION GRUGAS S. DE R. L. DE C. V., 9933, 2016-07-07, 21,  0, ,
341,BAJA CALIFORNIA, TIJUANA,SERVICIO EL TRIANGULO DEL REFUGIO S. DE R. L. DE C. V., 10382, 2016-07-07, 14,  0, ,
342,BAJA CALIFORNIA, TIJUANA,SERVICIO EL TRIANGULO DEL REFUGIO S. DE R.L. DE C.V., 10520, 2016-07-07, 14,  0, ,
343,BAJA CALIFORNIA, TIJUANA,ESTACIÓN RAEL S. DE R. L. DE C. V., 7252, 2016-07-06, 20,  1, ,
344,BAJA CALIFORNIA, TIJUANA,ESTACION DE SERVICIOS PORTICOS S.A. DE C.V., 7442, 2016-07-06, El proveedor se negó a ser verificado. , ,,
345,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES DE OTAY S.A DE C.V., 8972, 2016-07-06, El proveedor se negó a ser verificado. , ,,
346,BAJA CALIFORNIA, TIJUANA,ESTACION AMBAR S.A. DE C.V., 9329, 2016-07-06, 16,  0, ,
347,BAJA CALIFORNIA, TIJUANA,ESTACION DE SERVICIOS AMES S DE RL, 2407, 2016-07-05, 22,  0, ,
348,BAJA CALIFORNIA, TIJUANA,ESTACION HIPODROMO S. A. DE C. V., 2641, 2016-07-05, 40,  0, ,
349,BAJA CALIFORNIA, MEXICALI,SUPER SERVICIO 18 DE MARZO S.A. DE C.V., 1827, 2016-03-07, El proveedor se negó a ser verificado. , ,,
350,BAJA CALIFORNIA, MEXICALI,GRUPO MAGIGAS S. DE R.L. DE C.V., 12122, 2016-03-07, El proveedor se negó a ser verificado. , ,,
351,BAJA CALIFORNIA, PLAYAS DE ROSARITO,RAMON ALEJANDRO RUELAS FLORES, 2657, 2016-01-22, El proveedor se negó a ser verificado. , ,,
352,BAJA CALIFORNIA, ENSENADA,SERVICIO MAGUSA S.A. DE C.V., 7792, 2016-01-22, 10,  2, ,
353,BAJA CALIFORNIA, ENSENADA,SERVICIO POGAS S.A. DE C.V., 8612, 2016-01-22, El proveedor se negó a ser verificado. , ,,
354,BAJA CALIFORNIA, ENSENADA,FELIX GAS S.A. DE C.V., 6567, 2016-01-21, 18,  0, ,
355,BAJA CALIFORNIA, TIJUANA,GASER HIDALGO S.A. DE C.V., 7252, 2015-08-21, El proveedor se negó a ser verificado. , ,,
356,BAJA CALIFORNIA, TIJUANA,SERVICIOS Y COMBUSTIBLES ZUNIBECK S.A DE C.V., 9059, 2015-08-21, 16,  0, ,
357,BAJA CALIFORNIA, TIJUANA,SERVICIO CERRO DE LAS ABEJAS S.DE R.L. DE C.V., 10782, 2015-08-21, El proveedor se negó a ser verificado. , ,,
358,BAJA CALIFORNIA, TIJUANA,EL GOYITO S.A. DE C.V., 5157, 2015-08-20, 16,  0, ,
359,BAJA CALIFORNIA, TIJUANA,SILVIA ARELLANO URETA, 7074, 2015-08-20, 16,  0, ,
360,BAJA CALIFORNIA, ENSENADA,ALANSA GAS S. A. DE C. V., 8088, 2015-08-20, 8,  0, ,
361,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES PLATA S.A. DE C.V., 8534, 2015-08-20, 8,  0, ,
362,BAJA CALIFORNIA, ENSENADA,AUTOSERVICIO PEREZ S.A. DE C.V., 2634, 2015-08-19, 8,  0, ,
363,BAJA CALIFORNIA, ENSENADA,Y SA DE CV, 5547, 2015-08-19, 6,  1, ,
364,BAJA CALIFORNIA, TIJUANA,FRANCISCO TISCAREºO JIMENEZ, 2652, 2015-08-18, 16,  0, ,
365,BAJA CALIFORNIA, TIJUANA,SERVICIO EL TRIANGULO DEL REFUGIO S. DE R.L. DE C.V., 10520, 2015-08-18, El proveedor se negó a ser verificado. , ,,
366,BAJA CALIFORNIA, TIJUANA,BECKTROP OPERADORA S.A. DE C.V., 10575, 2015-08-18, 14,  0, ,
367,BAJA CALIFORNIA, TIJUANA,GASOLINA LUBRICANTES PATZCUARO SA DE C V, 6878, 2015-08-17, 12,  4, ,
368,BAJA CALIFORNIA, TIJUANA,PETRO-XPRESS S.A. DE C.V., 7701, 2015-08-17, 8,  1, ,
369,BAJA CALIFORNIA, TIJUANA,INMOBILIARIA CHAKAS S.A. DE C.V., 8114, 2015-08-17, 8,  8, ,
370,BAJA CALIFORNIA, ENSENADA,SERVICIO MAGUSA S.A. DE C.V., 6530, 2015-06-22, 12,  2, ,
371,BAJA CALIFORNIA, TIJUANA,ESTACION PIRU S.A. DE C.V., 6280, 2015-06-20, 8,  0, ,
372,BAJA CALIFORNIA, TIJUANA,ESTACION DE SERVICIOS PORTICOS S.A. DE C.V., 7442, 2015-06-20, El proveedor se negó a ser verificado. , ,,
373,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES DE OTAY S.A DE C.V., 8972, 2015-06-20, El proveedor se negó a ser verificado. , ,,
374,BAJA CALIFORNIA, TIJUANA,INMOBILIARIA 16 S.A. DE C.V., 9762, 2015-06-20, El proveedor se negó a ser verificado. , ,,
375,BAJA CALIFORNIA, TIJUANA,COMBUSTIBLES RANCHO VIEJO S.A. DE C.V., 11678, 2015-06-20, El proveedor se negó a ser verificado. , ,,
376,BAJA CALIFORNIA, TIJUANA,SERVICIO EXPRESS DEL NOROESTE SA DE CV, 4525, 2015-06-19, 40,  7, ,
377,BAJA CALIFORNIA, TIJUANA,SERVICIOS Y COMBUSTIBLES DEL NOROESTE S.A. DE C.V., 5744, 2015-06-19, El proveedor se negó a ser verificado. , ,,
378,BAJA CALIFORNIA, TIJUANA,INMOBILIARIA ESCOCHA S.A. DE C.V., 7105, 2015-06-19, 10,  0, ,
379,BAJA CALIFORNIA, TIJUANA,GASERVICIO S.A. DE C.V., 5366, 2015-06-18, 22,  2, ,
380,BAJA CALIFORNIA, TIJUANA,ESTACION HIPODROMO S. A. DE C. V., 2641, 2015-06-17, El proveedor se negó a ser verificado. , ,,
381,BAJA CALIFORNIA, TIJUANA,OPERADORA EL PENASCO S.A. DE C.V., 11442, 2015-06-17, El proveedor se negó a ser verificado. , ,,
382,BAJA CALIFORNIA, TIJUANA,SCJ INMOBILIARIA Y COMERCIALIZADORA S.A. DE C.V, 11886, 2015-06-17, El proveedor se negó a ser verificado. , ,,
383,BAJA CALIFORNIA, TECATE,ADMINISTRADORA DEL COLORADO S. DE R. L. DE C. V., 2591, 2015-06-16, 16,  1, ,
384,BAJA CALIFORNIA, TECATE,GASSIL S.A. DE C.V., 7133, 2015-06-16, 10,  1, ,
385,BAJA CALIFORNIA, TECATE,ESTACION DE SERVICIO LIBRAMIENTO S.A. DE C.V., 8035, 2015-06-16, 12,  0, ,
386,BAJA CALIFORNIA, TIJUANA,GASOLINA AL DETALLE AZTECA S.A. DE C.V., 2689, 2015-06-15, 16,  0, ,
387,BAJA CALIFORNIA, TECATE,ESTACION OMEGA S. A. DE C. V., 2963, 2015-06-15, 10,  0, ,
