Estado, Municipio, Razón social, Fecha, BV, BI, VVPV, VVPI, VPV, VPI, AV, AI, Resultado
MEXICO, JOCOTITLAN,"GAS PADILLA, S.A. DE C.V.", 2016-11-04, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA,"UNIGAS, S.A. DE C.V.", 2016-11-03, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA,"GASOMATICO, S.A. DE C.V.", 2016-11-01, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA,"GAS Y SERVICIO, S.A. DE C.V.", 2016-11-01, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA DE BAZ,"GASOMATICO, S.A. DE C.V.", 2016-11-01, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
MEXICO, TLALNEPANTLA DE BAZ,"GASOMATICO, S.A. DE C.V.", 2016-11-01, 0,  0,  1,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, ECATEPEC,"REGIO GAS, S.A. DE C.V.", 2016-10-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"REGIO GAS, S.A. DE C.V.", 2016-10-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN,"GAS DE TLALNEPANTLA, S.A. DE C.V.", 2016-10-28, 6,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN IZCALLI,"SUPERGAS DE MEXICO, S.A. DE C.V.", 2016-10-28, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN IZCALLI,"GARZA GAS, S.A. DE C.V.", 2016-10-28, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"TRENDI CARBURACION, S.A. DE C.V.", 2016-10-28, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GAS NARVARTE, S.A. DE C.V.", 2016-10-28, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-10-28, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, JILOTEPEC,"GAS MODELO DE JILOTEPEC, S.A. DE C.V.", 2016-10-27, 15,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCIÓN
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-10-25, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-10-25, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-10-25, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-10-25, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NICOLAS ROMERO,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-10-21, 20,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCIÓN
MEXICO, COACALCO DE BERRIOZABAL,"USE GAS COACALCO, S.A. DE C.V.", 2016-10-20, 8,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-10-20, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TEOLOYUCAN,"COMPAÑIA DE GAS DEL CENTRO, S.A. DE C.V.", 2016-10-20, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, ACOLMAN,"ENERGIA DEL CENTRO ENERGIA ECOLOGICA, S.A. DE C.V.", 2016-10-19, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, ALMOLOYA DE JUAREZ,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-10-17, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TENANGO DEL VALLE,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-10-17, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TOLUCA,"GAS IMPERIAL, S.A. DE C.V.", 2016-10-17, 31,  0,  0,  0,  2,  0,  1,  0,SIN INFRACCIÓN
MEXICO, CHALCO,"REGIO GAS, S.A. DE C.V.", 2016-10-13, 29,  0,  0,  0,  0,  0,  5,  0,SIN INFRACCIÓN
MEXICO, VALLE DE CHALCO SOLIDARIDAD,"BULGAS, S.A. DE C.V.", 2016-10-13, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA,"GAS Y SERVICIO, S.A. DE C.V.", 2016-10-12, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA,"UNIGAS, S.A. DE C.V.", 2016-10-12, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA,"G.G. GAS, S.A. DE C.V.", 2016-10-12, 52,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-10-12, 38,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCIÓN
MEXICO, TEPETLAOXTOC,"GASERA MULTIREGIONAL, S.A. DE C.V.", 2016-10-10, 9,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, TEPETLAOXTOC,"GASERA MULTIREGIONAL, S.A. DE C.V.", 2016-10-10, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, AMECAMECA,"GAS POPO, S.A. DE C.V.", 2016-09-29, 13,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCION
MEXICO, CHALCO,"GASIPO, S.A. DE C.V.", 2016-09-29, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, IXTAPALUCA,"GASIPO, S.A. DE C.V.", 2016-09-29, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, IXTAPALUCA,"REYES GAS, S.A. DE C.V.", 2016-09-29, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCION
MEXICO, HUIXQUILUCAN,"SERVIGAS DEL VALLE, S.A. DE C.V.", 2016-09-27, 31,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, NAUCALPAN DE JUAREZ,"SERVIGAS DEL VALLE, S.A. DE C.V.", 2016-09-27, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCION
MEXICO, COACALCO DE BERRIOZABAL,"USE GAS COACALCO, S.A. DE C.V.", 2016-09-26, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, ECATEPEC,"GASAMEX, S.A. DE C.V.", 2016-09-26, 39,  0,  0,  0,  3,  0,  3,  0,SIN INFRACCION
MEXICO, ECATEPEC,"SERVICIOS ESPECIALES DE GAS L.P., S.A. DE C.V.", 2016-09-26, 24,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, ECATEPEC DE MORELOS,"GASAMEX, S.A. DE C.V.", 2016-09-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, IXTAPALUCA,"REYES GAS, S.A. DE C.V.", 2016-09-23, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, IXTAPALUCA,"REYES GAS, S.A. DE C.V.", 2016-09-23, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, IXTAPALUCA,"COMPAÑIA MEXICANA DE GAS COMBUSTIBLE, S.A. DE C.V.", 2016-09-23, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, IXTAPALUCA,"REGIO GAS, S.A. DE C.V.", 2016-09-23, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCION
MEXICO, VALLE DE CHALCO SOLIDARIDAD,"COMPAÑIA MEXICANA DE GAS COMBUSTIBLE, S.A. DE C.V.", 2016-09-23, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, IXTAPALUCA,"REYES GAS, S.A. DE C.V.", 2016-09-12, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, IXTAPALUCA,"REYES GAS, S.A. DE C.V.", 2016-09-12, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, CUAUTITLAN,"G.G. GAS, S.A. DE C.V.", 2016-08-31, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TULTITLAN,"AZTECA GAS, S.A. DE C.V.", 2016-08-31, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, COACALCO DE BERRIOZABAL,"USE GAS COACALCO, S.A. DE C.V.", 2016-08-30, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, TLALNEPANTLA,"GAS DE TLALNEPANTLA, S.A. DE C.V.", 2016-08-30, 19,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN,"GAS DE TLALNEPANTLA, S.A. DE C.V.", 2016-08-29, 6,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN IZCALLI,"SUPERGAS DE MEXICO, S.A. DE C.V.", 2016-08-29, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN IZCALLI,"GARZA GAS, S.A. DE C.V.", 2016-08-29, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ACOLMAN,"ENERGIA DEL CENTRO ENERGIA ECOLOGICA, S.A. DE C.V.", 2016-08-24, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, ECATEPEC,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-08-24, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, ECATEPEC,"GAS NARVARTE, S.A. DE C.V.", 2016-08-23, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"FLAMA GAS, S.A. DE C.V.", 2016-08-23, 75,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GASAMEX, S.A. DE C.V.", 2016-08-23, 39,  0,  0,  0,  2,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TECAMAC,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-08-22, 26,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"G.G. GAS, S.A. DE C.V.", 2016-08-22, 51,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"G.G. GAS, S.A. DE C.V.", 2016-08-22, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"G.G. GAS, S.A. DE C.V.", 2016-08-19, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"REGIO GAS, S.A. DE C.V.", 2016-08-19, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
MEXICO, TEOLOYUCAN,"THEO GAS, S.A. DE C.V.", 2016-08-16, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TEOLOYUCAN,"SATELITE GAS, S.A. DE C.V.", 2016-08-16, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, TEOLOYUCAN,"AZTECA GAS, S.A. DE C.V.", 2016-08-16, 38,  0,  0,  0,  4,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TEOLOYUCAN,"GAS RESIDENCIAL, S.A. DE C.V.", 2016-08-16, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TOLUCA,"TOLGAS, S.A. DE C.V.", 2016-08-16, 7,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"GAS Y SERVICIO, S.A. DE C.V.", 2016-08-15, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, TLALNEPANTLA,"GASOMATICO, S.A. DE C.V.", 2016-08-15, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, TLALNEPANTLA,"GAS METROPOLITANO, S.A. DE C.V.", 2016-08-15, 0,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"UNIGAS, S.A. DE C.V.", 2016-08-15, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
MEXICO, CUAUTITLAN,"G.G. GAS, S.A. DE C.V.", 2016-07-22, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, CUAUTITLAN,"G.G. GAS, S.A. DE C.V.", 2016-07-22, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, CUAUTITLAN,"G.G. GAS, S.A. DE C.V.", 2016-07-22, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, TULTEPEC,"GASOMATICO, S.A. DE C.V.", 2016-07-22, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, ECATEPEC DE MORELOS,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-07-21, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-07-21, 0,  0,  0,  0,  1,  1,  0,  0,0
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-07-21, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-07-21, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-07-21, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, NEZAHUALCOYOTL,"FLAMA GAS, S.A. DE C.V.", 2016-07-21, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, NEZAHUALCOYOTL,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-07-21, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, CHALCO,"REYES GAS, S.A. DE C.V.", 2016-07-20, 0,  0,  0,  0,  1,  1,  0,  0,0
MEXICO, CHALCO,"REYES GAS, S.A. DE C.V.", 2016-07-20, 0,  0,  0,  0,  1,  1,  0,  0,0
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-07-20, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-07-20, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-07-20, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-07-19, 0,  0,  0,  0,  1,  1,  0,  0,0
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-07-19, 0,  0,  0,  0,  1,  1,  0,  0,0
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-07-19, 0,  0,  0,  0,  1,  1,  0,  0,0
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-07-19, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-07-19, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, METEPEC,"GAS IMPERIAL, S.A. DE C.V.", 2016-07-19, 0,  0,  0,  0,  1,  0,  0,  0,0
MEXICO, VALLE DE BRAVO,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-05-27, 2,  0,  0,  0,  1,  1,  0,  0,CON INFRACCION
MEXICO, VALLE DE BRAVO,"GAS IMPERIAL, S.A. DE C.V.", 2016-05-27, 11,  0,  0,  0,  1,  1,  0,  0,CON INFRACCION
MEXICO, TLALNEPANTLA,"GAS DE TLALNEPANTLA, S.A. DE C.V.", 2016-05-26, 19,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
MEXICO, CHALCO,"G.G. GAS, S.A. DE C.V.", 2016-05-25, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, ECATEPEC,"GASAMEX, S.A. DE C.V.", 2016-05-23, 39,  0,  0,  0,  2,  1,  3,  0,CON INFRACCION
MEXICO, ECATEPEC,"GAS NARVARTE, S.A. DE C.V.", 2016-05-20, 0,  0,  0,  0,  0,  0,  4,  0,SIN INFRACCION
MEXICO, CUAUTITLAN,"G.G. GAS, S.A. DE C.V.", 2016-04-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN,"G.G. GAS, S.A. DE C.V.", 2016-04-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-04-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-04-29, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TENANGO DEL VALLE,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-04-29, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"FLAMAMEX, S.A. DE C.V.", 2016-04-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TOLUCA,"GAS IMPERIAL, S.A. DE C.V.", 2016-04-29, 31,  0,  0,  0,  1,  0,  3,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GAS METROPOLITANO, S.A. DE C.V.", 2016-04-28, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-04-28, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, ECATEPEC,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-04-28, 31,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-04-28, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-04-28, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-04-28, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-04-27, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-04-27, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, HUIXQUILUCAN,"SERVIGAS DEL VALLE, S.A. DE C.V.", 2016-04-27, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, COACALCO DE BERRIOZABAL,"USE GAS COACALCO, S.A. DE C.V.", 2016-04-25, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"UNIGAS, S.A. DE C.V.", 2016-04-25, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"GASOMATICO, S.A. DE C.V.", 2016-04-22, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"GAS Y SERVICIO, S.A. DE C.V.", 2016-04-22, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TEOLOYUCAN,"AZTECA GAS, S.A. DE C.V.", 2016-04-14, 39,  0,  0,  0,  2,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TEOLOYUCAN,"GAS ELITE, S.A. DE C.V.", 2016-04-14, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"UNIGAS, S.A. DE C.V.", 2016-04-14, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"G.G. GAS, S.A. DE C.V.", 2016-04-14, 52,  0,  0,  0,  1,  0,  2,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"G.G. GAS, S.A. DE C.V.", 2016-04-14, 15,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TEXCOCO,"G.G. GAS, S.A. DE C.V.", 2016-04-08, 26,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"GASOMATICO, S.A. DE C.V.", 2016-04-08, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, ECATEPEC,"FLAMA GAS, S.A. DE C.V.", 2016-04-07, 75,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NICOLAS ROMERO,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-04-07, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, ECATEPEC,"GASAMEX, S.A. DE C.V.", 2016-04-04, 39,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"TRENDI CARBURACION, S.A. DE C.V.", 2016-04-04, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, ACOLMAN,"ENERGIA DEL CENTRO ENERGIA ECOLOGICA, S.A. DE C.V.", 2016-03-28, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TEOLOYUCAN,"GAS ELITE, S.A. DE C.V.", 2016-03-28, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, COACALCO DE BERRIOZABAL,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-03-25, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, ECATEPEC DE MORELOS,"FLAMA GAS, S.A. DE C.V.", 2016-03-24, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-03-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-03-24, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-03-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"FLAMA GAS, S.A. DE C.V.", 2016-03-24, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, AXAPUSCO,"GAS IMPERIAL DE AXAPUSCO, S.A. DE C.V.", 2016-03-23, 11,  0,  0,  0,  2,  0,  0,  0,SIN INFRACCIÓN
MEXICO, AXAPUSCO,"GAS ELITE, S.A. DE C.V.", 2016-03-23, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NICOLAS ROMERO,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-03-22, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"GAS METROPOLITANO, S.A. DE C.V.", 2016-03-22, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"FLAMA GAS, S.A. DE C.V.", 2016-03-19, 75,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-03-18, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GASAMEX, S.A. DE C.V.", 2016-03-18, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GASAMEX, S.A. DE C.V.", 2016-03-18, 39,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-03-18, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-03-18, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, HUIXQUILUCAN,"SERVIGAS DEL VALLE, S.A. DE C.V.", 2016-03-11, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-03-10, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, AMECAMECA,"GAS POPO, S.A. DE C.V.", 2016-03-08, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, LA PAZ,"G.G. GAS, S.A. DE C.V.", 2016-03-08, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TEOTIHUACAN DE ARISTA,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-02-29, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCION
MEXICO, TIANGUISTENCO,"GAS IMPERIAL, S.A. DE C.V.", 2016-02-25, 22,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"GASOMATICO, S.A. DE C.V.", 2016-02-25, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"G.G. GAS, S.A. DE C.V.", 2016-02-25, 52,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"GAS URIBE, S.A. DE C.V.", 2016-02-25, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-02-25, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TOLUCA,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-02-25, 19,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
